"trip_distance","fare_amount","total_amount","trip_timelength","intratrip","weekday"
6.65,23.5,29.76,24.0166666666667,"no","miércoles"
3.2,16.5,21.35,24.05,"no","sábado"
1.74,9,12.42,11.0833333333333,"no","lunes"
8.3,25.5,35.56,17.7166666666667,"yes","jueves"
0.99,6.5,9.96,6.01666666666667,"no","miércoles"
0.9,7,10.56,9.01666666666667,"no","lunes"
13.35,38,54.07,39.3166666666667,"yes","viernes"
1.6,9,11.3,10.8166666666667,"no","viernes"
1.2,7,10,6.9,"no","martes"
5.57,19,24.36,18.4333333333333,"no","lunes"
1.4,8.5,12.35,8.9,"no","martes"
5.15,17,21.96,14.0666666666667,"no","lunes"
6.49,23,29.16,25,"yes","jueves"
2.4,9.5,12.95,8.78333333333333,"no","jueves"
1.04,7.5,11.16,9.78333333333333,"no","viernes"
4,16,20.75,18.3666666666667,"no","martes"
3.4,12,15.95,10.4666666666667,"no","miércoles"
4.5,17.5,22.55,20.0666666666667,"no","martes"
2.1,9,12.35,9.9,"no","viernes"
2.2,10,13.56,11,"no","jueves"
0.9,8,11.75,10.65,"no","jueves"
2,14.5,19.55,22.8333333333333,"no","jueves"
1.01,7,9.13,8.83333333333333,"no","viernes"
6.4,19.5,24.96,14.2833333333333,"no","lunes"
2.08,8.5,10.8,8.68333333333333,"no","jueves"
4.1,14.5,19.75,14.3333333333333,"no","miércoles"
9.78,28.5,42.67,23.4,"yes","jueves"
2.91,14,18.36,20.0166666666667,"no","jueves"
4.2,14.5,18.95,14.2166666666667,"no","sábado"
3.29,16,21.36,22.8833333333333,"no","jueves"
3.88,16.5,21.36,21.6833333333333,"no","miércoles"
1.51,8,11.62,8.31666666666667,"no","miércoles"
5.34,25,31.56,33.4833333333333,"yes","jueves"
6.05,29.5,33.8,42.6833333333333,"no","sábado"
1,7.5,10.5,10.0666666666667,"no","viernes"
1.3,11.5,15.96,17.3333333333333,"no","martes"
13.43,39,50.31,37.15,"yes","domingo"
4.98,20.5,26.16,27.7833333333333,"no","jueves"
6.4,21.5,27.95,20.5333333333333,"no","martes"
1.61,8,11.16,8.5,"no","sábado"
9.81,32,42.25,39.3833333333333,"no","viernes"
11.73,45.5,63.67,57.9333333333333,"yes","jueves"
2.3,10,13.55,10.2333333333333,"no","martes"
1.42,7,10.38,6.03333333333333,"no","martes"
2.13,10.5,14.76,11.6833333333333,"no","viernes"
3.6,17,21.95,24.1166666666667,"no","jueves"
1.41,7,9.5,6.05,"no","jueves"
0.78,7,10.56,8.41666666666667,"no","viernes"
2.3,11,14.75,12.7333333333333,"no","jueves"
2.7,12,16.55,14.8333333333333,"no","viernes"
4.8,18.5,23.75,22.1833333333333,"yes","jueves"
10.65,31,38.76,25.2833333333333,"yes","domingo"
0.85,6,8.76,6.03333333333333,"no","sábado"
0.8,6,8.8,5.55,"no","miércoles"
1.4,7.5,11,7.45,"no","jueves"
1.2,11.5,15.35,17.5333333333333,"no","jueves"
5.2,17,21.95,12.8,"no","viernes"
7.55,23,29.16,17.2,"yes","martes"
2.3,9.5,12.95,10.3,"no","lunes"
9.22,31,47.62,31.8333333333333,"yes","jueves"
2.07,9,12.96,10.1666666666667,"no","lunes"
2.52,11,14.76,11.05,"no","domingo"
7.1,22,27.95,18.6333333333333,"no","lunes"
1.5,7,9.13,7.1,"no","sábado"
1.36,8,11.76,9.25,"no","martes"
2.3,13,17.85,18.2166666666667,"no","martes"
1.6,9,12.35,11.4333333333333,"no","jueves"
4.23,15,18,15.9833333333333,"no","lunes"
2.3,10.5,14.16,11.25,"no","jueves"
4.61,17,21.3,18.2833333333333,"yes","viernes"
2.2,10,13.3,13.3333333333333,"no","viernes"
1.2,6,8.3,5.45,"no","martes"
3.5,16,20.75,21.0833333333333,"no","jueves"
1.2,8,11.75,9.66666666666667,"no","miércoles"
2.44,10.5,14.16,11.85,"no","jueves"
3.82,16,20.8,20.25,"no","martes"
7.55,23.5,30.36,23.4,"yes","martes"
0.8,5.5,7.8,5.06666666666667,"no","martes"
1.76,12,16.56,16.95,"no","martes"
1.1,7,9.3,7.63333333333333,"no","miércoles"
1.5,8,11.16,8.9,"no","domingo"
3.37,13.5,16.8,15.9833333333333,"no","lunes"
1.7,8.5,11.76,9.6,"no","jueves"
1.44,7.5,11.16,6.65,"no","martes"
1.24,6.5,9.96,6.66666666666667,"no","viernes"
1.59,10.5,14.76,14,"no","lunes"
2.11,11,13.53,12.4166666666667,"no","martes"
0.98,14.5,19.56,23.6333333333333,"no","jueves"
10.3,30.5,38.15,21.0833333333333,"yes","lunes"
2.59,12,15.96,15.0666666666667,"no","sábado"
2.1,9.5,12.8,10.6333333333333,"no","jueves"
7.2,27.5,34.8,37.25,"yes","miércoles"
1.3,9,12.95,10.1666666666667,"no","lunes"
2.1,11,16,13.85,"no","lunes"
1.65,8,11.76,8.93333333333333,"no","miércoles"
5.25,18.5,23.76,21.3,"no","jueves"
1.2,7,10.35,7.01666666666667,"no","miércoles"
8.3,25.5,30,17.1166666666667,"yes","domingo"
7.09,27,34.56,34.2666666666667,"yes","martes"
1.73,10,14.75,13.15,"no","viernes"
1.3,6,8.76,5.05,"no","sábado"
0.7,5.5,8.3,5.35,"no","lunes"
6.19,23.5,29.76,26.7666666666667,"no","sábado"
1,7,9.95,9.26666666666667,"no","jueves"
1.24,7,10.12,6.5,"no","jueves"
1.6,9.5,12.95,12.4333333333333,"no","viernes"
1.49,8.5,12.36,9.45,"no","jueves"
3.5,12.5,15.8,11.4666666666667,"yes","lunes"
16.58,44,50.3,19.5833333333333,"yes","sábado"
3,15,20.15,21.7,"no","viernes"
5.84,21,33.67,21.7666666666667,"yes","jueves"
1.7,8.5,11.75,9.56666666666667,"no","jueves"
1.6,8.5,11.75,9.25,"no","viernes"
3.1,21.5,27.96,35.5166666666667,"no","martes"
2.2,13,17.15,19.3833333333333,"no","jueves"
8.36,28,42.07,30.0666666666667,"yes","viernes"
3.63,13,17.16,14.0833333333333,"no","sábado"
4.57,19,24.36,24.6666666666667,"no","sábado"
2.23,9.5,11.8,9.98333333333333,"no","viernes"
3.5,19,26,28.5166666666667,"no","jueves"
2.7,12,15.95,15.0333333333333,"no","jueves"
3.4,14,18.35,16.1166666666667,"no","viernes"
1.69,8.5,11.76,9.05,"no","miércoles"
3.94,17.5,21.8,22.8666666666667,"no","martes"
0.64,6,8.76,7.76666666666667,"no","viernes"
1.71,8,12,8.6,"no","lunes"
3.4,14.5,18.95,17.0666666666667,"yes","sábado"
12.05,39,45.3,36.65,"yes","miércoles"
12.4,36.5,46.3,36.6833333333333,"no","martes"
2.3,9.5,12.8,10.1,"no","sábado"
0.72,6,8.76,6.13333333333333,"no","domingo"
3.19,13.5,17.76,16.6833333333333,"no","lunes"
3.71,15.5,20.16,18.2166666666667,"no","viernes"
1.8,9.5,11.8,10.7166666666667,"no","martes"
2.2,10,13.3,11.1166666666667,"no","jueves"
2.54,10.5,14.75,11.2333333333333,"no","sábado"
0.9,6,8.75,6.4,"no","sábado"
4.66,15.5,18.8,15.5666666666667,"no","viernes"
1.2,8.5,11.75,11.4166666666667,"no","martes"
1.1,8,10.3,9.03333333333333,"no","lunes"
1.3,7,9.95,7.51666666666667,"no","lunes"
1.1,7,9.3,8.05,"no","jueves"
1.2,7.5,10.55,7.66666666666667,"no","viernes"
2.17,20,26.16,33.2166666666667,"no","jueves"
6.05,29.5,37.56,44.8166666666667,"yes","lunes"
1.86,7.5,11,5.73333333333333,"no","viernes"
2.03,8.5,11.76,8.6,"no","martes"
0.95,6.5,9.36,6.38333333333333,"no","viernes"
1.65,7,10.38,6.05,"no","jueves"
1.15,6.5,9.36,6.53333333333333,"no","viernes"
1.7,9,12.96,10.3333333333333,"no","viernes"
2.6,9.5,13.5,7.43333333333333,"no","miércoles"
1.39,8,11.16,9.3,"no","miércoles"
4.77,19,24,25.5333333333333,"yes","miércoles"
8.47,30.5,38.16,35.9333333333333,"yes","domingo"
0.67,6,9,6.78333333333333,"no","jueves"
9,27,41.56,21.3166666666667,"yes","lunes"
0.79,9,12.3,12.9833333333333,"no","miércoles"
3.07,23,29.16,34.4333333333333,"yes","jueves"
1.85,13,18.5,17.8666666666667,"no","viernes"
0.89,5.5,8.61,5.01666666666667,"no","lunes"
1.4,8.5,11.76,10.4166666666667,"no","viernes"
1.6,7.5,11,7.3,"no","martes"
1.3,8,11.16,9.68333333333333,"no","viernes"
1.3,7,9.96,7.08333333333333,"no","miércoles"
4.37,15,20.38,12.2833333333333,"no","jueves"
3.8,13.5,17.75,13.3,"no","viernes"
1.1,12.5,17.15,19.7,"no","martes"
3.8,12.5,18.51,8.2,"no","martes"
1.3,6,8.76,5.08333333333333,"no","sábado"
0.8,11,14.75,16.0833333333333,"no","miércoles"
3.5,12,15.95,11.3833333333333,"no","martes"
4,17,21.96,21.85,"no","jueves"
2.07,9.5,12.96,10.4166666666667,"no","domingo"
5.5,21.5,27.95,25,"no","jueves"
0.8,6.5,9.95,8.4,"no","viernes"
1.57,7,9.96,6.43333333333333,"no","sábado"
5.5,21.5,27.35,25.25,"no","sábado"
2.8,11.5,15.35,12.2666666666667,"yes","viernes"
2.5,13,17,17.7666666666667,"no","miércoles"
1.4,8.5,10.8,10.2833333333333,"no","viernes"
8.1,29.5,36.95,36.5,"yes","miércoles"
3.1,18,23.75,28.9833333333333,"no","martes"
3.65,13.5,17.76,14.4,"yes","sábado"
0.9,7.5,10.56,8.76666666666667,"no","viernes"
2.24,10,13.56,11.5833333333333,"no","jueves"
1,8,10.8,10.0666666666667,"no","viernes"
5.7,20,26.62,20.9166666666667,"no","martes"
13,40,46,39.3666666666667,"yes","viernes"
0.84,10,13,14.85,"no","martes"
4.2,16,20.76,18.4166666666667,"yes","jueves"
1.54,7.5,10.56,6.86666666666667,"no","miércoles"
4.07,13.5,17.76,12.7,"no","lunes"
9.4,30.5,43.06,30.35,"yes","miércoles"
7.26,26,32.76,27.3,"yes","jueves"
1.1,7,9.8,7.71666666666667,"no","martes"
2,10.5,14.3,12.45,"yes","viernes"
1.88,8,11.16,6.6,"no","jueves"
1.5,7,9.95,5.68333333333333,"no","sábado"
2.17,9.5,12.31,10.6166666666667,"no","martes"
11.91,38.5,47.76,39.85,"yes","martes"
1.4,10,14.15,14.05,"no","lunes"
7.1,22.5,28.55,18.7333333333333,"no","jueves"
2.39,13,18.5,20.0166666666667,"no","jueves"
1.9,8.5,11.75,8.33333333333333,"no","viernes"
2.55,10.5,13.8,12.25,"no","jueves"
6.1,21.5,27.35,24.2333333333333,"yes","domingo"
2.66,12.5,15.3,15.7166666666667,"no","jueves"
3.96,13,17.16,11.6,"no","miércoles"
1.02,6,9.36,5.43333333333333,"no","viernes"
1.28,6.5,9.36,5.95,"no","martes"
1.3,7.5,10.56,8.25,"no","viernes"
1.8,9,11.85,8.96666666666667,"no","jueves"
2.8,11,13.5,10.9333333333333,"no","sábado"
3.54,14.5,19.75,18.5666666666667,"no","miércoles"
3.2,15.5,20.16,22.35,"no","jueves"
1.5,10,14.16,14.15,"no","martes"
1.49,8,11.76,8.7,"no","jueves"
1.6,8,11.75,10.1333333333333,"no","martes"
8,25,29.3,24.2333333333333,"yes","viernes"
2.77,13,17.88,18.2333333333333,"no","miércoles"
7.9,27,35.35,26.5166666666667,"no","miércoles"
0.98,7.5,11.16,9.38333333333333,"no","viernes"
5.8,21.5,27.95,23.6666666666667,"no","viernes"
2.24,8.5,12.25,6.46666666666667,"no","viernes"
0.96,6,9.36,5.76666666666667,"no","miércoles"
2.72,12.5,16.56,14.5666666666667,"no","sábado"
10.18,33.5,45.56,36.2666666666667,"yes","miércoles"
1.54,7.5,11.16,7.3,"no","lunes"
1.31,17.5,22.56,28.0166666666667,"no","domingo"
3.1,15.5,20.75,20.8333333333333,"no","miércoles"
0.99,6,8.76,5.76666666666667,"no","lunes"
0.6,5.5,8.15,6.1,"no","viernes"
2.4,11.5,15.35,13.5666666666667,"no","martes"
1.9,10.5,14.55,13.2,"no","jueves"
4.11,14,17.3,13.8166666666667,"no","sábado"
8.9,28,34.3,20.75,"no","lunes"
4.2,14.5,17.8,14.7666666666667,"no","martes"
0.8,9,11.8,12.6833333333333,"no","jueves"
5.12,16,20.76,11.1333333333333,"no","sábado"
4,15,19.55,15.75,"no","miércoles"
1.61,8,11.16,9.21666666666667,"no","miércoles"
2,10.5,14.75,14.25,"no","lunes"
0.9,6.5,9.35,7.23333333333333,"no","viernes"
3.66,17,21.96,22.6,"no","miércoles"
6.99,21,33.67,14.2166666666667,"yes","jueves"
1.34,7,9.96,6.55,"no","martes"
1.48,7,9.96,7.41666666666667,"no","jueves"
1.19,6.5,8.8,7.35,"no","miércoles"
2.4,11,15.38,12.5166666666667,"no","miércoles"
1.65,8.5,11.76,10.4,"no","sábado"
0.8,7.5,9.8,10.2166666666667,"no","viernes"
2.02,9,12.36,10.2666666666667,"no","jueves"
0.87,5.5,8.16,5.91666666666667,"no","jueves"
0.6,8.5,11.3,11.5666666666667,"no","viernes"
2.43,17,21.3,26.5333333333333,"no","jueves"
0.9,6.5,8.8,7.8,"no","jueves"
0.8,5.5,8.15,5.1,"no","sábado"
1.6,9,12.3,10.9333333333333,"no","miércoles"
0.84,6,8.8,6.48333333333333,"no","lunes"
0.83,6,8.4,6.45,"no","jueves"
5.28,18.5,23.76,19.9833333333333,"no","miércoles"
3.84,14,18.36,13.6333333333333,"no","lunes"
2.84,10.5,14.16,9.11666666666667,"no","martes"
1.2,7,9.3,8.33333333333333,"no","viernes"
1.22,8,11.16,10.6,"no","miércoles"
2.5,10.5,14.15,12.1666666666667,"no","sábado"
4.4,21,26.75,30.9833333333333,"no","viernes"
1.54,9,11.84,10.9,"no","sábado"
3.24,14.5,17.8,17.6833333333333,"no","lunes"
1.2,7.5,10.55,8.91666666666667,"no","martes"
1.88,11,15.36,15.4166666666667,"no","miércoles"
1.37,8.5,11.3,10.4833333333333,"no","martes"
4.79,20,25.56,26.2166666666667,"yes","sábado"
2.3,15,19.55,23.7666666666667,"no","martes"
2.45,9.5,12.96,8.15,"yes","miércoles"
2.5,10.5,13.8,11.3,"no","sábado"
4.08,15.5,21,15.95,"yes","jueves"
0.93,6,8.76,5.6,"no","miércoles"
4.81,20.5,26.16,28.75,"no","jueves"
0.95,6,8.3,5.91666666666667,"no","jueves"
1.81,11.5,15.96,15.6,"no","jueves"
1.5,8,11.15,8.55,"no","lunes"
10.08,30.5,45.67,29.95,"yes","lunes"
3,11,15.38,11.3333333333333,"no","lunes"
1.91,11.5,14.63,16.6666666666667,"no","miércoles"
0.6,6.5,9.95,7.36666666666667,"no","lunes"
1.16,8.5,12.36,11.0666666666667,"no","martes"
0.88,6,9.36,6.71666666666667,"no","lunes"
5.1,19.5,23.3,23.3833333333333,"no","viernes"
1.8,9.5,13.5,10.9833333333333,"no","martes"
1.3,7.5,10.56,8,"no","sábado"
1.64,8,10.55,7.66666666666667,"no","martes"
15.87,49.5,58.8,43.8,"no","domingo"
7.45,21.5,34.56,12.9166666666667,"yes","viernes"
1.24,6,8.76,5.23333333333333,"no","lunes"
1.97,8.5,10.8,7.91666666666667,"no","domingo"
1.35,7.5,11.16,7.96666666666667,"no","jueves"
0.75,5.5,8.16,5.93333333333333,"no","jueves"
4.5,17.5,22.55,21.45,"no","jueves"
4.4,16,22.25,16.8,"no","lunes"
0.91,7,9.79,7.66666666666667,"no","domingo"
1.84,12.5,15.32,18.4666666666667,"no","jueves"
4.72,17.5,22.56,18.35,"yes","miércoles"
2.29,12,16.56,16.0166666666667,"no","jueves"
1,11.5,14.3,16.9833333333333,"no","viernes"
5.7,20.5,26.15,21.3,"yes","miércoles"
7.33,23.5,36.67,22.7333333333333,"yes","sábado"
1.43,8.5,12.25,11.4833333333333,"no","sábado"
12.93,45,53.8,55.1166666666667,"yes","lunes"
7.8,28.5,35.75,34.0166666666667,"yes","martes"
0.6,6.5,9.95,7.15,"no","jueves"
6.7,25.5,33.5,31.3666666666667,"yes","domingo"
1.97,10,13.8,12.0333333333333,"no","martes"
0.7,6,9.35,7.45,"no","jueves"
1.01,10,14.16,14.3,"no","viernes"
2,9,12.35,8.13333333333333,"no","martes"
5,18,23.15,17.4666666666667,"no","miércoles"
1.23,6,9.36,5.21666666666667,"no","jueves"
3.82,18,23.16,24.8666666666667,"no","miércoles"
6.46,20.5,26.76,19.7166666666667,"no","jueves"
4.48,20,26.62,24.35,"no","sábado"
1.08,6,8.76,6.36666666666667,"no","miércoles"
4.3,19.5,26,27.6666666666667,"no","sábado"
1.4,7.5,9.8,7.9,"no","viernes"
1.5,9,12.95,11.4333333333333,"no","martes"
5.38,19.5,24.96,21.5333333333333,"yes","lunes"
2.3,10,13.8,10.9,"no","lunes"
2.43,13,17.16,18.3,"no","jueves"
2.1,9,12.35,9.46666666666667,"no","viernes"
4.28,17.5,23.16,22.85,"no","viernes"
3.48,14,17.8,13.1833333333333,"no","lunes"
6.2,18.5,23.75,11.6166666666667,"no","lunes"
10.66,40.5,50.76,54.75,"yes","viernes"
2.59,12,14.8,14.8,"no","martes"
0.82,7,9.96,8.33333333333333,"no","viernes"
2.23,9.5,12.96,9.83333333333333,"no","jueves"
1.92,13.5,18.36,20.6333333333333,"no","miércoles"
0.98,5.5,8.16,5.43333333333333,"no","viernes"
2,11,14.8,14.7333333333333,"no","martes"
2.81,14,18.36,19.5166666666667,"yes","viernes"
2.63,11,14.76,11.25,"no","viernes"
2.05,13,15.73,19.35,"no","viernes"
9,39,55.86,56.0833333333333,"yes","jueves"
5.1,25.5,32.15,34.75,"no","sábado"
4.11,18,23.16,23.6833333333333,"yes","miércoles"
3.94,14,19.12,14.4333333333333,"no","sábado"
1.3,7,9.96,7.06666666666667,"no","sábado"
1.7,7.5,9.8,6.35,"no","jueves"
1.1,6.5,9.05,6.01666666666667,"no","miércoles"
6.99,22.5,28.56,19.2333333333333,"no","sábado"
8.3,30.5,40.35,40.0666666666667,"yes","martes"
2.14,8.5,12.36,8.15,"no","viernes"
2.52,11.5,15.36,13.4666666666667,"no","miércoles"
2.8,11.5,15.36,12.8166666666667,"no","sábado"
1.35,9,12.96,11.75,"no","jueves"
3.3,11.5,14.55,9.98333333333333,"no","martes"
1,6.5,9.35,6.86666666666667,"no","jueves"
4,15,20.15,17.1833333333333,"no","viernes"
2,9.5,12.95,11.2,"no","sábado"
1.13,7.5,10.56,9.16666666666667,"no","jueves"
0.76,6,9.36,6.96666666666667,"no","miércoles"
1.59,7,9.96,6.8,"no","sábado"
1.5,7,9.3,6.6,"no","domingo"
0.7,6,9.35,6.05,"no","lunes"
3.14,12.5,16.56,13.8833333333333,"no","domingo"
2,11,15.35,14.8666666666667,"no","lunes"
1.1,7,10.55,7.81666666666667,"no","viernes"
0.9,6.5,9.36,6.61666666666667,"no","miércoles"
2.46,13,17.16,17.8166666666667,"no","miércoles"
1.4,9,12.42,11.8833333333333,"no","miércoles"
1.4,8.5,12.35,9.8,"no","lunes"
0.72,8,11.62,11.0166666666667,"no","viernes"
1.28,6.5,9.36,6.23333333333333,"no","miércoles"
2.3,10.5,13.92,12.4666666666667,"no","sábado"
1.3,9.5,13.55,13.4,"no","miércoles"
1.45,11.5,14.72,16.75,"no","sábado"
1,9.5,12.95,14.4666666666667,"no","jueves"
1.22,7,9.96,7.53333333333333,"no","jueves"
6.26,20,25.56,15.6666666666667,"no","sábado"
0.84,5.5,8.16,5.61666666666667,"no","viernes"
2.54,13,16,16.1666666666667,"no","lunes"
1.55,7.5,10.56,7.31666666666667,"no","sábado"
1.5,10,13.55,14.3666666666667,"no","miércoles"
1.8,11,13.8,15.3333333333333,"no","lunes"
1.39,9.5,13.56,12.2833333333333,"no","miércoles"
3.03,11.5,16,11.5,"no","domingo"
2.7,12,16.6,18.5333333333333,"yes","martes"
1.9,9,12.35,8.83333333333333,"no","jueves"
1,7,10.55,7.9,"no","miércoles"
3.67,15.5,20.16,19.5166666666667,"no","sábado"
0.7,6,8.76,6.01666666666667,"no","sábado"
2.25,9,12.36,9.21666666666667,"no","miércoles"
3.3,22,29.75,36.6666666666667,"no","miércoles"
2.99,12.5,16.56,14.45,"no","lunes"
1.3,8,11.8,9.93333333333333,"no","jueves"
5.2,17,20.3,14.2166666666667,"no","miércoles"
1.9,9,12.35,10.0166666666667,"no","sábado"
5.86,25.5,33.5,34.65,"yes","jueves"
13.4,43.5,56,44.75,"yes","lunes"
1.64,9,12.96,10.8833333333333,"no","lunes"
0.9,5.5,7.8,5.45,"no","viernes"
3.5,16.5,21.96,21.4666666666667,"no","martes"
1.2,7.5,10.55,8.1,"no","martes"
0.8,5.5,8.3,5.38333333333333,"no","miércoles"
2.39,13.5,19.12,19.1166666666667,"no","jueves"
2.5,11,14.3,13.7833333333333,"no","domingo"
5.5,21.5,25.8,26.9166666666667,"no","domingo"
2.3,12,16.56,17.65,"yes","lunes"
2.63,11.5,15.36,14.5,"no","martes"
2,11.5,15.95,14.8666666666667,"no","lunes"
0.8,12.5,17.16,20.2333333333333,"no","jueves"
1.66,10.5,13.8,14.4666666666667,"no","jueves"
0.97,6,9.36,6.88333333333333,"no","jueves"
1.03,8.5,12.36,11.3666666666667,"no","jueves"
1.2,6.5,9.96,6.45,"no","martes"
1.2,8,11.6,8.68333333333333,"no","jueves"
0.8,6.5,9.3,7.95,"no","jueves"
1.61,8.5,11.84,10.85,"no","miércoles"
1.7,9,12.3,9.9,"no","viernes"
1.7,12,15.87,17.55,"no","miércoles"
4.52,18,23.16,20.7,"no","sábado"
0.9,7.5,11.16,9.56666666666667,"no","miércoles"
1.1,6,8.75,5.23333333333333,"no","lunes"
11.79,34,47.22,25.5,"yes","jueves"
3.93,14.5,18.96,14.7,"yes","sábado"
1.52,7,9.3,6.88333333333333,"no","viernes"
1.3,14.5,18.3,23.4666666666667,"no","jueves"
0.74,9,12.96,12.8833333333333,"no","jueves"
1.89,10,13.56,11.5166666666667,"no","miércoles"
3.4,12,15.96,11.2833333333333,"no","lunes"
1.1,8,11.15,10.35,"no","sábado"
1.95,12.5,16.56,17.5833333333333,"no","sábado"
3.61,15.5,20.16,19.0333333333333,"no","jueves"
1.18,8.5,12.36,11.3833333333333,"no","miércoles"
16.8,46,59.1,28.6,"yes","sábado"
2.2,11.5,16.62,14.5666666666667,"no","miércoles"
21.3,58.5,71.75,40.8833333333333,"yes","lunes"
3.6,13.5,17.8,12.0666666666667,"no","miércoles"
4.33,14.5,18.96,14.25,"no","lunes"
6.6,22.5,28.56,23.2,"yes","lunes"
1.6,8.5,11.75,9.86666666666667,"no","jueves"
2,9,11.3,9.4,"no","sábado"
3.75,15.5,20.16,18.1833333333333,"yes","domingo"
0.87,7,10.56,8.05,"no","miércoles"
1.65,12.5,17.16,18.5666666666667,"no","martes"
5.21,17,22.88,17.9166666666667,"no","jueves"
6.49,25,29.3,33.0833333333333,"yes","sábado"
0.61,7.5,10.88,10.2666666666667,"no","miércoles"
12.4,38.5,47.75,38.65,"yes","viernes"
3.8,15.5,20.15,19.55,"no","sábado"
1.1,6.5,9.35,6.65,"no","lunes"
1.99,8.5,11.76,9.45,"no","viernes"
4.33,17,21.96,17.9166666666667,"no","miércoles"
1.1,6.5,8.8,6.16666666666667,"no","miércoles"
10.3,35,43.55,41.4833333333333,"yes","martes"
1.46,8.5,12.36,23.9238888888889,"no","martes"
1.89,7.5,10.12,6.13333333333333,"no","lunes"
1.07,8,11.76,10.7333333333333,"no","lunes"
9.54,28,38.06,19.85,"yes","martes"
1.1,7,10,8.15,"no","viernes"
3.11,12.5,17.16,14.55,"no","martes"
2,9,12.36,9.03333333333333,"no","martes"
15,42.5,48.8,32.0833333333333,"yes","martes"
1.4,8,11.16,9.43333333333333,"no","viernes"
3.4,18,22.8,26.5333333333333,"no","miércoles"
0.67,6,9.36,6.85,"no","martes"
0.84,6,8.76,6.1,"no","sábado"
0.67,7.5,10.3,9.6,"no","martes"
3.7,14,18.35,15.1166666666667,"no","sábado"
1.83,9,12.3,10.2333333333333,"no","lunes"
1.81,7.5,10.12,7.73333333333333,"no","martes"
2,9.5,12.95,10.8666666666667,"no","lunes"
5.24,18,21.3,17.8,"no","jueves"
1.06,6,8.76,5.05,"no","sábado"
1.1,7.5,10,9.08333333333333,"no","viernes"
3,13,16.3,15.5333333333333,"no","miércoles"
4.5,16.5,21.35,20.5,"yes","miércoles"
1.7,13,17.75,19.2,"no","lunes"
1.82,12.5,15.8,17.8333333333333,"no","sábado"
2.88,13,16.3,15.6166666666667,"no","sábado"
1.12,6.5,9.36,6.51666666666667,"no","viernes"
2.83,11,16.71,10.7,"no","miércoles"
2.1,8.5,10.8,8.5,"no","sábado"
3.14,12.5,17.88,12.1833333333333,"no","martes"
3.6,18.5,24.35,28.1833333333333,"no","miércoles"
1.62,7.5,10.56,7.5,"no","jueves"
2.91,17,22.56,25.2833333333333,"no","lunes"
2.92,17.5,22.56,27.2,"no","sábado"
15.9,46,63.66,35.1166666666667,"yes","miércoles"
1.2,6.5,8.8,7.18333333333333,"no","sábado"
1.11,7.5,11.16,8.38333333333333,"no","viernes"
1.78,12,16.56,17.25,"no","jueves"
9.26,30,36.3,33.6333333333333,"yes","jueves"
4.33,17,28.87,21.5833333333333,"yes","martes"
4.31,19.5,24.96,26.9,"no","sábado"
3,16,20.75,20.2,"yes","viernes"
2.43,12.5,17.3,16.9,"no","lunes"
1.22,6,9.36,5.88333333333333,"no","viernes"
7.59,26.5,34.75,29.5833333333333,"yes","jueves"
2.78,10.5,14.16,10.4666666666667,"no","sábado"
0.97,6,9.36,5.46666666666667,"no","martes"
4.4,20,26.15,27.2333333333333,"no","jueves"
1.86,9,12.36,10.4666666666667,"no","jueves"
0.6,7.5,11.15,10.5,"no","miércoles"
1.04,6.5,8.58,6.43333333333333,"no","lunes"
0.91,5.5,8.16,5.6,"no","jueves"
8.54,30.5,38.16,33.3833333333333,"no","miércoles"
2.98,13,17.76,14.0666666666667,"no","martes"
3.49,16.5,19.8,23.5,"no","jueves"
1.9,8,10.3,6.9,"no","miércoles"
2.71,13,17.88,17.2666666666667,"no","miércoles"
2.6,13,17.75,17.5666666666667,"no","miércoles"
2.98,11.5,14.3,12.05,"no","miércoles"
2.3,12,15.95,16.7833333333333,"no","jueves"
1.4,7.5,10.55,7.33333333333333,"no","miércoles"
4.9,15,17.93,11.0333333333333,"no","sábado"
2.6,9.5,12.96,9.1,"no","martes"
2.9,10.5,14.15,9.28333333333333,"no","miércoles"
2.75,10.5,14.16,10.4,"no","martes"
1.4,9,12.35,11.8333333333333,"no","martes"
0.7,7.5,10.3,10.0833333333333,"no","miércoles"
1.7,12,16.55,18,"no","jueves"
3.22,13,17.16,14.3833333333333,"no","miércoles"
2.1,9,12.36,9.91666666666667,"no","lunes"
6.29,19,25,17.7,"yes","domingo"
1.61,8.5,11.76,8.58333333333333,"no","viernes"
1.36,8,11.76,9.65,"no","lunes"
2.92,12,14.8,14.1,"no","domingo"
2.2,12,17.25,17.1333333333333,"no","jueves"
0.8,5.5,8.75,5.26666666666667,"no","martes"
1.2,7,10.3,7.8,"no","martes"
2.6,13,18.5,17.7333333333333,"no","viernes"
3.3,11,15.3,7.4,"no","jueves"
3.3,17.5,22.55,27,"no","sábado"
7.1,20.5,26.15,13.6,"no","miércoles"
5.11,21,25.3,27,"yes","sábado"
1.3,6.5,9.35,6.03333333333333,"no","martes"
4.04,16.5,21.36,19.05,"no","jueves"
1.1,6,8.97,5.7,"no","miércoles"
1.4,6.5,9,5.06666666666667,"no","domingo"
2.4,10.5,14.15,12.8833333333333,"no","martes"
1.92,9,11.33,9.8,"no","jueves"
1,6.5,9.95,6.9,"no","miércoles"
0.7,6.5,9.3,8.5,"no","martes"
11.76,36,51.67,26.7833333333333,"yes","viernes"
1.4,6.5,9.35,5.98333333333333,"no","viernes"
